docID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
326,cooler,journal,times,im,ad,lambert,according,smith,water,campaign,introvert,chicago,wisconsin,weeks,saying,roulette,sold,political,affordability,hood,rich,released,freeing,shouted,slavery,proposed,bench,interviewed,robin,walker,pm,guardian,laid,provided,defeated,police,mental,chirping,malaysia,knowing,looking,consulting,sick,john,glut,joined,starfish,bush,superrich,bill
327,ireland,tax,irish,corporate,graph,celtic,haven,data,exports,joining,attracted,stuff,nonsense,economic,quibble,smith,rate,lowering,european,story,educated,tiger,economy,chart,single,low,paper,line,firms,accession,uk,financial,banking,expanding,accounting,changed,anyway,affordability,hood,nicholas,goodies,created,introduced,principles,dubious,cornerstone,employment,transfer,investment,roads
328,sugar,citizenship,white,looking,trying,snow,cane,rushing,saying,ukraine,sun,medical,wont,cant,created,pushing,money,green,stupid,care,transfusion,colors,trade,flake,passport,doctor,red,intelligence,nrb,wonder,blue,ideas,spirit,winning,electronic,disembodied,discussed,snowbank,political,raw,wandering,kicking,diligent,affordability,system,real,bad,cleansing,mouse,smith
329,oil,diminishing,affordability,coal,resources,solar,created,money,producers,energy,terms,becoming,lng,cant,glut,extract,production,declining,cost,water,reduced,wage,demand,economy,low,commodity,rising,products,desalination,inefficient,lack,price,smith,models,supply,saudi,falling,discretionary,debt,shortage,risen,educated,rise,pulling,produce,example,affecting,predicted,pollution,rich
330,speech,women,hes,party,democratic,identity,hood,oppressor,am,focusing,robin,smith,generously,rich,looting,affordability,class,speaking,noteworthy,testament,politics,id,offended,congress,reverse,telling,glut,judged,white,democrat,talking,peoples,hypocrisy,senate,truth,join,equality,socialism,running,titled,bartered,viewpoint,venture,populist,employment,im,color,feel,tired,sadly
331,oil,paid,hsbc,sir,iraqi,according,committee,guilty,larceny,panamanian,paying,payments,disrepute,admitted,tory,role,including,hong,taylor,chair,libyan,evasion,rona,acknowledged,companies,herald,named,public,regime,company,tax,opium,smith,dirty,laundering,british,cell,foreign,parliamentary,civil,played,money,disreputable,shell,bagman,hood,reported,accused,phillips,former
332,banks,easing,quantitative,hudson,michael,privatization,money,central,supposed,economy,government,happening,trying,funds,helping,assets,joining,im,bank,financial,pension,reserves,designed,lend,help,europe,created,titled,warfare,roads,european,pretense,helped,labor,public,fed,giving,inflation,trillion,economics,spending,equities,corporate,admitted,companies,privatized,smith,bond,grab,form
333,biotech,investors,performing,biotechnology,emerging,healthcare,seeking,securities,sp,basket,etf,created,introduced,assets,intercept,elements,generated,allocated,terms,product,trailing,cap,funds,promising,pharmaceuticals,index,mid,received,pro,pharmacyclics,surging,markets,winners,individual,insatiable,top,industry,exposure,trust,varied,flying,insured,vanilla,fund,medicines,growth,volume,duo,managers,relatively
334,duvernay,drilled,production,million,completed,terms,oil,capital,cost,flowing,drilling,remaining,steaming,seeing,spacing,reserves,approximately,strong,resource,maybe,structure,light,thermal,including,program,included,offsetting,sanctioned,provided,tested,averaged,tom,funding,call,promissory,expected,seeking,assets,producing,produced,industry,bit,land,cash,core,pressure,ips,balance,rob,flow
335,times,knockoff,discarded,lambert,cooler,cant,chicago,letter,copied,dog,buildings,hate,guardian,guys,decided,politico,organ,checked,flipping,lost,party,former,smith,garbage,im,water,moon,women,cheeky,politics,yer,feminism,infestation,send,neoliberalism,labor,fell,york,police,disk,free,email,startling,classified,farms,continuing,fight,neoliberal,corruption,true
336,greek,payments,according,including,troika,default,germany,creditors,government,german,banks,saying,terms,budget,reported,telling,hellenic,social,cant,ordinary,running,im,yesterday,expenditure,paid,debt,billion,published,financial,continuing,million,pay,discussed,surplus,minister,ie,data,smith,primary,money,predicted,id,due,papers,pariah,aep,favor,defaulted,read,funds
337,healthcare,ukraine,loan,heterodox,provisioning,cant,em,joined,blackstone,smith,locked,corporate,macroeconomics,times,pay,industry,women,war,economics,modelling,institutions,paid,illegitimate,models,mandated,seeing,medicare,erudition,social,private,looking,paying,complex,breaking,practicing,trying,money,wont,accusing,running,greatly,providing,lend,ukrainian,impossible,shoes,emerging,vocally,delong,secretary
338,gasoline,according,sales,economics,gas,spending,regular,reduced,administration,fell,spent,versus,send,national,month,energy,overall,rose,verification,real,seasonally,gain,tick,average,below,commerce,overcome,turnaround,pump,code,station,auto,exclusive,drag,adjusted,elsewhere,commentary,san,category,monthly,nine,steady,summer,fuel,email,retail,department,analysis,enter,news
339,banks,central,bank,fed,stress,firms,tumbling,inflation,pushed,companies,committee,plans,policy,rate,economics,growing,leak,reserves,sp,data,grand,governing,fourth,conditional,combined,analyzed,santander,overdue,focusing,currency,capital,annual,adding,china,growth,chairman,exports,published,cut,monetary,tested,rejected,economy,war,arresting,joined,zealand,beyond,trying,played
340,korea,currency,economics,asia,exports,trying,studious,denying,central,rising,cut,looming,foreshadow,talking,competitive,bank,surprise,rash,portend,announced,wont,spate,send,strengthening,thailand,verification,banks,real,lee,record,below,low,tom,code,rate,exclusive,wave,commentary,ensure,cycle,email,worry,war,south,analysis,enter,news,reason,economy,leave
341,economics,labor,spread,unemployment,fallen,gap,employment,according,keeping,looking,constance,replaced,suggested,rate,underemployed,real,joblessness,narrowed,recession,fell,healing,percentage,fringe,stubbornly,drawing,stuck,send,reported,opportunities,unemployed,slack,suggest,measure,hunter,remains,thoughtful,verification,jobless,unusually,commonly,persistent,expected,distance,modestly,acceleration,comply,below,policy,gauge,handful
342,hatch,fed,letter,economics,investigation,leak,transparency,senate,information,allowed,internal,hiding,cloak,committee,leaked,chairman,chairwoman,embarrassing,send,accused,conceal,unacceptable,accountability,shield,verification,real,notion,alleged,below,breach,probe,code,democratic,exclusive,commentary,obtain,potentially,email,analysis,finance,enter,news,central,federal,security,reserve,release,economy,request,global
343,growth,healthcare,raised,services,quarter,commerce,third,data,fourth,spending,firms,estimate,companies,released,economics,annual,pegged,revenue,percentage,predicted,accelerating,sharply,adjusted,bookkeeping,subtraction,contributing,advisers,department,quarterly,prior,send,incorporated,estimated,consumer,verification,real,economic,seasonally,economy,macroeconomic,jp,revision,below,scientific,seasonal,mixed,chase,code,reading,upward
344,inflation,wage,rate,economics,benchmark,accelerate,tumbling,dropped,according,pickup,absence,pushed,policy,bank,productivity,martin,acknowledged,finely,raise,held,uk,falling,rise,growth,send,breathing,eating,especially,slack,inflationary,annual,central,verification,banks,oil,boe,real,fade,expected,bay,balanced,below,investors,gradually,minority,england,code,college,borrowing,unemployment
345,yield,utility,utilities,priced,increasing,cheaply,seeking,spectrum,investors,companies,ie,bearish,comcast,warner,argument,verizon,historical,mainstream,competition,viewing,nyse,created,addressed,believe,due,forward,included,trading,cheap,treasury,terms,rate,domestic,ideas,slipping,mobile,receiving,below,warpath,cemented,shifting,screaming,risk,data,dividend,factor,spike,latter,energy,flow
346,firms,foreign,tax,companies,study,roundtable,system,ey,acquired,american,developed,systems,encouraging,released,putting,analyzed,economics,disadvantage,according,looking,gearing,corporate,instead,unusual,billion,prepared,net,placing,congress,instance,collapsed,involved,acquisitions,domestic,unanswered,rewrite,business,losing,relatively,rate,send,lost,failed,assets,report,worth,loosen,acquirer,remains,competitiveness
347,companies,chamberlain,ratings,returned,sp,employee,investors,identified,satisfaction,company,culture,analyzed,performing,economics,research,learned,published,dropped,inclusion,boosted,intangibles,flailing,list,trying,bad,data,correlated,tripadvisor,economist,aggregated,money,satisfying,effective,quirk,spent,easy,loosely,managed,managerial,morale,stock,health,managers,yelp,significantly,simply,beware,improving,send,publicity
348,banks,fed,central,bank,inflation,according,economy,regional,considering,currency,reserve,cur,providing,helping,growth,rising,sen,appearance,board,ms,structure,positive,stimulus,silva,slightly,richard,economic,chairwoman,jones,rate,named,excluding,created,released,dow,global,governor,da,goldman,analysts,czech,economics,raising,job,raised,thailand,federal,uk,declining,edged
349,household,debt,korea,exports,south,bank,central,thailand,banks,easing,growing,monetary,real,cut,growth,demand,companies,named,policy,subprime,economics,aggressive,seoul,pictured,picked,according,timidly,pushed,ignored,crisis,including,asian,credit,exposed,economy,estate,faced,held,shoppers,engender,talking,falling,domestic,added,inflation,low,balancing,spending,cant,homes
350,dollar,plans,exports,according,survey,duke,emerging,harvey,campbell,released,economics,punished,strengthening,school,looking,economy,expect,products,professor,appreciation,growth,negative,increase,rising,reduced,manufacturing,weighing,polled,grown,major,strengthened,giving,japan,incorrectly,business,spending,health,sales,restraint,cooling,companies,outlook,mull,send,manufacturers,effect,founding,stagnation,lackluster,central
351,discussed,richard,ms,economics,committee,capitol,banking,considering,reducing,hill,fed,senate,including,federal,facing,reserve,real,sen,chairman,chairwoman,send,fisher,meeting,plans,verification,system,legislative,banks,oversight,governance,ranking,congressional,economy,urban,below,brown,restructure,left,legislation,burden,chair,code,exclusive,package,commentary,listen,housing,broad,regulatory,email
352,cur,central,scarcity,economics,bank,program,securities,banks,able,eligible,sourcing,buy,purchased,meet,headed,monthly,added,announced,wont,send,scarce,board,purchase,european,watchdog,verification,undoubtedly,real,firmly,willingness,frankfurt,shortage,excessive,forum,below,respective,government,panel,resources,billion,prepared,code,exclusive,commentary,substantially,necessarily,treatment,respect,outstanding,effective
353,released,student,owing,average,economics,white,whopping,doubled,according,dc,educated,house,unveiled,payments,computers,cities,dealings,companies,send,discharge,indebted,empower,tab,architecture,federal,verification,real,debt,below,behalf,owe,greatly,data,burden,statistics,code,bankruptcy,exclusive,load,collect,commentary,aid,default,trillion,degree,recession,series,email,roughly,bottom
354,noted,sovereign,banks,risen,including,holdings,euro,report,funded,debt,economics,european,watchdog,fragile,systemic,ignored,central,treatment,markets,headed,outlined,banking,government,exposure,falling,domestic,risk,bank,send,bond,board,stringent,six,currency,overwhelmingly,verification,aftermath,discounted,real,novel,inclusion,president,ranking,issuer,global,excessive,below,mitigate,past,bias
355,job,labor,unemployment,unemployed,recession,rate,hiring,tended,million,voluntarily,economics,close,tally,remains,laid,quits,returned,according,looking,discouraged,leaving,report,quit,changing,recovered,identified,filled,attached,level,providing,logging,rising,searching,moving,services,relationship,cataloging,fell,recover,filling,below,mend,falling,beleaguered,barometer,health,slightly,chairwoman,stuck,market
